pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"7177","6","0","2021-01-14","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7179","6","0","2021-01-15","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"7184","9","0","2021-01-20","Big Island","Garden Eel Cove","Dom Romer","Big Island","true"
"6572","11","10","2016-11-10","Big Island","Garden Eel Cove","Hailey Hawkins","Big Island","true"
"6583","4","2","2016-11-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11253","8","0","2019-03-26","Big Island","Garden Eel Cove","Jaush Boulding","Big Island","true"
"6605","9","8","2016-11-12","Big Island","Garden Eel Cove","Ian Roussopoulos","Big Island","true"
"6638","9","8","2016-11-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7195","1","0","2021-01-25","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7196","5","0","2021-01-26","Big Island","Garden Eel Cove","Dom Romer","Big Island","true"
"7002","14","13","2016-11-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7197","4","0","2021-01-27","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7198","3","0","2021-01-28","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7024","3","1","2016-11-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7035","9","8","2016-11-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7046","3","1","2016-11-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7202","4","0","2021-01-30","Big Island","Garden Eel Cove","Kelly Eaton","Big Island","true"
"7079","4","3","2016-11-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7090","2","1","2016-11-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7101","3","1","2016-11-29","Big Island","Garden Eel Cove","David LeDuc","Big Island","true"
"7271","9","0","2021-02-07","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"7273","8","0","2021-02-08","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"7178","5","4","2016-12-12","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7355","6","0","2021-02-18","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7289","3","2","2016-12-23","Big Island","Keauhou","Jordan Davis","Big Island","true"
"7356","3","2","2016-12-31","Big Island","Keauhou","Joi Petrik","Big Island","true"
"7367","4","2","2017-01-01","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"7378","3","2","2017-01-01","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7389","3","1","2017-01-04","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7364","2","0","2021-02-24","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7371","5","0","2021-02-28","Big Island","Keauhou","Danny Scott","Big Island","true"
"7377","6","0","2021-03-01","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"7381","8","0","2021-03-04","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7382","5","0","2021-03-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11286","5","0","2019-04-18","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7532","15","7","2017-01-11","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"7543","9","8","2017-01-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7390","5","0","2021-03-10","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11299","4","0","2019-04-22","Big Island","Keauhou","Shelli Menegos","Big Island","true"
"7621","15","14","2017-01-27","Big Island","Garden Eel Cove","Ian Roussopoulos","Big Island","true"
"7398","6","0","2021-03-18","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7400","12","0","2021-03-19","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7688","10","1","2017-02-01","Big Island","Garden Eel Cove","Hailey Hawkins","Big Island","true"
"7403","11","0","2021-03-24","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7404","12","0","2021-03-25","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7431","13","0","2021-04-14","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7699","5","3","2017-02-07","Big Island","Garden Eel Cove","Gabe Hoover","Big Island","true"
"7409","14","0","2021-03-28","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7411","6","0","2021-03-28","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"7412","15","0","2021-03-29","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7414","5","0","2021-03-31","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8784","13","9","2013-09-27","Big Island","Keauhou","Jonathan Davis","Big Island","true"
"7420","6","0","2021-04-05","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8786","6","4","2013-09-28","Big Island","Keauhou","Jonathan Davis","Big Island","true"
"7423","11","0","2021-04-07","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7424","2","0","2021-04-08","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11323","2","0","2019-05-14","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7430","7","0","2021-04-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7433","15","0","2021-04-16","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7908","4","3","2017-03-14","Big Island","Keauhou","Emily Sepeta","Big Island","true"
"7436","8","0","2021-04-21","Big Island","Garden Eel Cove","Simone Matucci","Big Island","true"
"7437","5","0","2021-04-22","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8261","13","9","2017-04-21","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"7442","2","0","2021-04-28","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8283","11","10","2017-04-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8294","11","10","2017-04-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7449","6","0","2021-05-03","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7451","7","0","2021-05-05","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7452","6","0","2021-05-06","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8416","3","1","2017-04-29","Big Island","Garden Eel Cove","Robert Kevin Stewart","Big Island","true"
"7457","5","0","2021-05-12","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8427","3","1","2017-04-29","Big Island","Garden Eel Cove","Robert Kevin Stewart","Big Island","true"
"7461","2","0","2021-05-13","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8461","19","15","2017-05-03","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"7467","7","0","2021-05-19","Big Island","Keauhou","Michael Hazard","Big Island","true"
"8483","8","7","2017-05-04","Big Island","Garden Eel Cove","Jaush Boulding","Big Island","true"
"7469","8","0","2021-05-21","Big Island","Keauhou","JDL Staff","Big Island","true"
"7471","7","0","2021-05-22","Big Island","Keauhou","JDL Staff","Big Island","true"
"7472","11","0","2021-05-23","Big Island","Keauhou","JDL Staff","Big Island","true"
"7473","6","0","2021-05-24","Big Island","Keauhou","JDL Staff","Big Island","true"
"7475","4","0","2021-05-27","Big Island","Keauhou","Michael Hazard","Big Island","true"
"7476","11","0","2021-05-28","Big Island","Keauhou","JDL Staff","Big Island","true"
"7478","2","0","2021-05-28","Big Island","Garden Eel Cove","Michael Hale","Big Island","true"
"7479","1","0","2021-05-29","Big Island","Garden Eel Cove","Michael Hale","Big Island","true"
"7480","5","0","2021-05-30","Big Island","Garden Eel Cove","Michael Hale","Big Island","true"
"7481","11","0","2021-05-30","Big Island","Keauhou","Jeanne White","Big Island","true"
"8494","4","2","2017-05-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7484","6","0","2021-05-31","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7485","3","0","2021-06-02","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7496","8","0","2021-06-09","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8605","6","3","2017-05-19","Big Island","Keauhou","Keller Laros","Big Island","true"
"6062","1","0","2019-07-08","Big Island","1 mile off Magic Sands","Jeffery Kroh","Big Island","true"
"7501","2","0","2021-06-16","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7502","4","0","2021-06-17","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8649","5","4","2017-05-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"8716","6","5","2017-05-31","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7506","6","0","2021-06-23","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7507","3","0","2021-06-24","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10142","4","3","2017-06-01","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"6073","1","0","2019-07-11","Big Island","Garden Eel Cove","Alex Lichtblau","Big Island","true"
"7511","16","0","2021-06-28","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10131","6","4","2017-06-02","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"7512","4","0","2021-06-30","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7514","3","0","2021-07-01","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7516","6","0","2021-07-04","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10086","2","4","2017-06-04","Big Island","Keauhou","Keller Laros","Big Island","true"
"7518","9","0","2021-07-07","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10053","4","3","2017-06-10","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"7541","10","0","2021-07-27","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10031","26","24","2017-06-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10020","18","15","2017-06-14","Big Island","Garden Eel Cove","Hailey Hawkins","Big Island","true"
"9998","4","3","2017-06-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10009","17","14","2017-06-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9987","5","3","2017-06-18","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"7529","8","0","2021-07-14","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7530","7","0","2021-07-15","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9976","5","3","2017-06-21","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"6048","3","0","2019-07-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"6102","1","0","2019-07-28","Big Island","Garden Eel Cove","Darren Green","Big Island","true"
"7536","8","0","2021-07-21","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6063","1","0","2019-08-04","Big Island","Lymans","Sara Bloom","Big Island","true"
"7537","6","0","2021-07-22","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6106","2","0","2019-08-23","Big Island","Keauhou","Bo Pardau","Big Island","true"
"6130","1","0","2019-08-23","Big Island","Keauhou","Keller Laros","Big Island","true"
"9854","16","23","2017-07-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7544","5","0","2021-07-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7545","8","0","2021-07-30","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6090","5","0","2019-08-26","Big Island","Keauhou","Brooks Masiba","Big Island","true"
"9876","5","3","2017-07-09","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"6095","5","0","2019-08-30","Big Island","Keauhou","Keller Laros","Big Island","true"
"7559","8","0","2021-08-03","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7560","6","0","2021-08-04","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9806","2","1","2017-07-15","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9803","24","28","2017-07-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6123","10","0","2019-09-13","Big Island","Garden Eel Cove","Tim Student","Big Island","true"
"7564","6","0","2021-08-09","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7565","5","0","2021-08-11","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7567","5","0","2021-08-12","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6127","1","0","2019-09-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11297","1","2","2019-04-26","Big Island","Keauhou","Keller Laros","Big Island","true"
"7589","1","0","2021-08-15","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7590","2","0","2021-08-16","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7598","11","12","2021-08-29","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7591","5","0","2021-08-18","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7592","6","0","2021-08-20","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7593","7","0","2021-08-22","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"9799","6","5","2017-07-26","Big Island","Garden Eel Cove","Lindsay Price-Friend","Big Island","true"
"9795","5","4","2017-07-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7595","11","0","2021-08-25","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7596","8","0","2021-08-26","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7601","8","0","2021-09-01","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7602","2","0","2021-09-02","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6054","0","1","2019-07-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7606","3","0","2021-09-08","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7607","3","0","2021-09-09","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9750","1","7","2017-09-03","Big Island","Garden Eel Cove","Hailey Hawkins","Big Island","true"
"6166","1","0","2019-10-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7612","1","0","2021-09-15","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7613","4","0","2021-09-16","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9728","11","10","2017-09-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7623","10","0","2021-09-24","Big Island","Keauhou","Keller Laros","Big Island","true"
"7625","6","0","2021-09-27","Big Island","Keauhou","Keller Laros","Big Island","true"
"7627","7","0","2021-09-30","Big Island","Keauhou","Marina Chissus","Big Island","true"
"9591","29","22","2017-09-28","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"7631","7","0","2021-10-04","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7633","11","0","2021-10-06","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7634","9","0","2021-10-07","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8805","3","4","2017-10-06","Big Island","Garden Eel Cove","Sophia Taylor","Big Island","true"
"7638","14","0","2021-10-12","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7639","13","0","2021-10-13","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7640","10","0","2021-10-14","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8860","3","1","2017-10-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8871","8","7","2017-10-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6275","12","0","2019-11-25","Big Island","Garden Eel Cove","Liz Eddy","Big Island","true"
"7649","6","0","2021-10-20","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7650","10","0","2021-10-21","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9099","3","2","2017-11-06","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"6297","1","0","2019-12-06","Big Island","Kauna’oa","Charlelie Comte","Big Island","true"
"7657","6","0","2021-10-27","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7658","7","0","2021-10-28","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"9218","5","3","2017-11-20","Big Island","Garden Eel Cove","Jaush Boulding","Big Island","true"
"9251","2","1","2017-11-21","Big Island","Garden Eel Cove","Sophia Taylor","Big Island","true"
"7664","7","0","2021-11-03","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9328","2","1","2017-12-03","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"7674","5","0","2021-11-10","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7675","3","0","2021-11-11","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9393","3","2","2017-12-11","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9469","9","8","2017-12-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9502","5","7","2017-12-22","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"6440","5","0","2019-12-26","Big Island","Garden Eel Cove","Harin Sanghirun","Big Island","true"
"6453","2","0","2019-12-27","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"7684","6","0","2021-11-17","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7685","7","0","2021-11-18","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10174","11","10","2018-01-03","Big Island","Garden Eel Cove","Hailey Hawkins","Big Island","true"
"10296","3","1","2018-01-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10307","4","3","2018-01-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10341","6","5","2018-01-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10274","11","10","2018-01-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10792","6","5","2018-02-01","Big Island","Keauhou","Leslie Charpentier","Big Island","true"
"7706","12","0","2021-11-29","Big Island","Keauhou","JDL Staff","Big Island","true"
"7707","6","0","2021-12-01","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6446","2","0","2020-01-13","Big Island","Kauna’oa","Charlelie Comte","Big Island","true"
"7708","3","0","2021-12-02","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7709","6","0","2021-12-03","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6467","2","0","2020-01-13","Big Island","Garden Eel Cove","Brooks Masiba","Big Island","true"
"7713","12","0","2021-12-07","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7714","3","0","2021-12-08","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10450","14","12","2018-02-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10428","3","2","2018-02-05","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"6475","1","0","2020-01-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7723","1","0","2021-12-15","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7724","1","0","2021-12-16","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7725","1","0","2021-12-17","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6487","3","0","2020-01-22","Big Island","Garden Eel Cove","Alexis Iacuzzo","Big Island","true"
"7728","5","0","2021-12-22","Big Island","Keauhou","Michael Hazard","Big Island","true"
"7736","7","0","2021-12-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7985","5","0","2022-05-25","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10483","3","2","2018-03-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6602","1","0","2020-02-18","Big Island","Dog Beach","Allyson Dalton","Big Island","true"
"10505","2","1","2018-03-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10516","8","7","2018-03-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7787","9","0","2022-01-05","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7789","7","0","2022-01-07","Big Island","Garden Eel Cove","Di Ana","Big Island","true"
"10550","6","1","2018-03-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7794","9","0","2022-01-12","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"6543","4","0","2020-02-21","Big Island","Keauhou","Frederick Cornelius","Big Island","true"
"10561","12","11","2018-03-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10583","15","10","2018-03-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6535","4","0","2020-03-02","Big Island","Keauhou","Keller Laros","Big Island","true"
"7803","17","0","2022-01-17","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11031","3","2","2018-03-18","Big Island","North of Kawaihae","Matt Ferino","Big Island","true"
"7805","17","0","2022-01-19","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6307","5","3","2019-12-26","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11156","5","3","2018-03-20","Big Island","Garden Eel Cove","Ryan Leinbach","Big Island","true"
"7813","1","0","2022-01-27","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7583","13","12","2021-08-16","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"10781","4","1","2018-03-28","Big Island","Keauhou","Leslie Charpentier","Big Island","true"
"7817","14","0","2022-01-29","Big Island","Keauhou","JDL Staff","Big Island","true"
"10715","7","1","2018-03-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7819","12","0","2022-01-30","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10726","12","11","2018-03-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7822","2","0","2022-02-02","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6465","0","1","2020-01-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7828","3","0","2022-02-09","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7829","7","0","2022-02-10","Big Island","Keauhou","JDL Staff","Big Island","true"
"10913","7","5","2018-04-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6665","1","0","2020-06-09","Big Island","Pipe Dreams","Brooks Masiba","Big Island","true"
"7834","1","0","2022-02-13","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"10910","6","3","2018-04-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10906","5","1","2018-04-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6666","1","0","2020-06-23","Big Island","Papa Bay","Paul Cox","Big Island","true"
"7375","1","0","2020-06-25","Big Island","Black Coral Arch","Lauren Smith","Big Island","true"
"7850","7","0","2022-02-21","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10748","4","3","2018-04-10","Big Island","Keauhou","Leslie Charpentier","Big Island","true"
"7852","16","0","2022-02-23","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7926","6","0","2022-04-18","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10904","15","7","2018-04-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10902","15","8","2018-04-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7862","36","0","2022-03-02","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6733","1","0","2020-07-21","Big Island","Garden Eel Cove","Jason Lafferty","Big Island","true"
"6737","1","0","2020-07-24","Big Island","Black Pebble","Alex Lichtblau","Big Island","true"
"10825","6","1","2018-04-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7873","13","0","2022-03-09","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7875","10","0","2022-03-10","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10836","8","7","2018-04-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10918","15","8","2018-05-03","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"7879","10","0","2022-03-14","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7881","15","0","2022-03-16","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6750","6","0","2020-08-08","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"6927","5","0","2020-08-08","Big Island","Mauna Kea Hotel","Mark Deakos","Big Island","true"
"6928","1","0","2020-08-09","Big Island","Keauhou Bay","Mark Deakos","Big Island","true"
"7888","6","0","2022-03-21","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6929","7","0","2020-08-09","Big Island","Pu’Ukala Point","Mark Deakos","Big Island","true"
"6930","2","0","2020-08-10","Big Island","Keauhou Bay","Mark Deakos","Big Island","true"
"7890","1","0","2022-03-23","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10941","2","1","2018-05-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7895","1","0","2022-03-26","Big Island","Garden Eel Cove","Trixi Gilroy","Big Island","true"
"7718","3","2","2021-12-10","Big Island","Garden Eel Cove","Kelly Eaton","Big Island","true"
"10943","12","10","2018-05-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10944","3","1","2018-05-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7902","2","0","2022-03-30","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10945","14","13","2018-05-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10946","5","2","2018-05-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10947","24","22","2018-05-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6940","1","0","2020-09-11","Big Island","Keauhou","Keller Laros","Big Island","true"
"10950","9","1","2018-06-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7910","11","0","2022-04-04","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10951","21","20","2018-06-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7912","12","0","2022-04-06","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10955","14","12","2018-06-04","Big Island","Garden Eel Cove","Lindsay Price-Friend","Big Island","true"
"10958","7","5","2018-06-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7509","16","15","2021-06-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7920","7","0","2022-04-13","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10959","20","15","2018-06-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7935","12","0","2022-04-20","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10972","12","10","2018-07-06","Big Island","Keauhou","Meghan Jael","Big Island","true"
"10989","9","4","2018-07-07","Big Island","Keauhou","Becca Nutsch","Big Island","true"
"10973","6","5","2018-07-08","Big Island","Keauhou","Jon Hale","Big Island","true"
"6977","1","0","2020-10-14","Big Island","Papa Bay","Kary Jones-Cox","Big Island","true"
"7947","15","0","2022-04-27","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8016","7","6","2015-09-19","Big Island","Keauhou","Emily Sepeta","Big Island","true"
"10976","9","5","2018-07-08","Big Island","Keauhou","Keller Laros","Big Island","true"
"10977","10","11","2018-07-09","Big Island","Keauhou","Keller Laros","Big Island","true"
"7953","4","0","2022-05-02","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7954","5","0","2022-05-04","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6727","10","1","2020-07-21","Big Island","Garden Eel Cove","Seth Conae","Big Island","true"
"10996","8","4","2018-07-12","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7030","1","0","2020-10-22","Big Island","Papa Bay","Kary Jones-Cox","Big Island","true"
"7967","7","0","2022-05-11","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7968","5","0","2022-05-12","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
